_id,id,gen,edad,ocup,cp,len_cp
ObjectId("5df8c466c17bff0219cfa3d0"),3052,M,35,12,10036,5
ObjectId("5df8c466c17bff0219cfa3d1"),3053,F,25,3,55102,5
ObjectId("5df8c466c17bff0219cfa3d2"),3054,M,18,4,44056,5
ObjectId("5df8c466c17bff0219cfa3d3"),3055,F,25,3,98501,5
ObjectId("5df8c466c17bff0219cfa3d4"),3056,M,25,18,10309,5
ObjectId("5df8c466c17bff0219cfa3d5"),3057,F,25,12,55438,5
ObjectId("5df8c466c17bff0219cfa3d6"),3058,M,18,12,55123,5
ObjectId("5df8c466c17bff0219cfa3d7"),3059,M,35,0,75023,5
ObjectId("5df8c466c17bff0219cfa3d8"),3060,F,35,1,92705,5
ObjectId("5df8c466c17bff0219cfa3d9"),3061,M,45,2,29440,5
ObjectId("5df8c466c17bff0219cfa3da"),3062,M,18,4,03106,5
ObjectId("5df8c466c17bff0219cfa3db"),3063,M,18,4,03106,5
ObjectId("5df8c466c17bff0219cfa3dc"),3064,M,35,17,90026,5
ObjectId("5df8c466c17bff0219cfa3dd"),3065,F,18,4,48135,5
ObjectId("5df8c466c17bff0219cfa3de"),3066,M,18,4,61801,5
ObjectId("5df8c466c17bff0219cfa3df"),3067,F,25,0,02148,5
ObjectId("5df8c466c17bff0219cfa3e0"),3068,F,35,9,66204,5
ObjectId("5df8c466c17bff0219cfa3e1"),3069,M,18,4,97470,5
ObjectId("5df8c466c17bff0219cfa3e2"),3070,F,18,4,10708,5
ObjectId("5df8c466c17bff0219cfa3e3"),3071,M,25,1,02115,5
ObjectId("5df8c466c17bff0219cfa3e4"),3072,M,50,1,55126,5
ObjectId("5df8c466c17bff0219cfa3e5"),3073,M,25,0,90028,5
ObjectId("5df8c466c17bff0219cfa3e6"),3074,M,25,0,23451,5
ObjectId("5df8c466c17bff0219cfa3e7"),3075,F,25,11,06107,5
ObjectId("5df8c466c17bff0219cfa3e8"),3076,M,35,17,30024,5
ObjectId("5df8c466c17bff0219cfa3e9"),3077,M,18,4,43202,5
ObjectId("5df8c466c17bff0219cfa3ea"),3078,F,35,1,02155,5
ObjectId("5df8c466c17bff0219cfa3eb"),3079,F,25,1,55410,5
ObjectId("5df8c466c17bff0219cfa3ec"),3080,M,25,20,55410,5
ObjectId("5df8c466c17bff0219cfa3ed"),3081,M,25,7,77252,5
ObjectId("5df8c466c17bff0219cfa3ee"),3082,F,35,6,45459,5
ObjectId("5df8c466c17bff0219cfa3ef"),3083,F,50,0,97403,5
ObjectId("5df8c466c17bff0219cfa3f0"),3084,M,25,16,01581,5
ObjectId("5df8c466c17bff0219cfa3f1"),3085,M,25,4,78703,5
ObjectId("5df8c466c17bff0219cfa3f2"),3086,M,18,12,98105,5
ObjectId("5df8c466c17bff0219cfa3f3"),3087,F,1,1,90802,5
ObjectId("5df8c466c17bff0219cfa3f4"),3088,F,25,4,87110,5
ObjectId("5df8c466c17bff0219cfa3f5"),3089,M,45,16,93448,5
ObjectId("5df8c466c17bff0219cfa3f6"),3090,M,25,2,90004,5
ObjectId("5df8c466c17bff0219cfa3f7"),3091,F,25,0,19107,5
ObjectId("5df8c466c17bff0219cfa3f8"),3092,M,35,15,98108,5
ObjectId("5df8c466c17bff0219cfa3f9"),3093,F,45,20,89134,5
ObjectId("5df8c466c17bff0219cfa3fa"),3094,M,35,0,30030,5
ObjectId("5df8c466c17bff0219cfa3fb"),3095,F,25,3,06810,5
ObjectId("5df8c466c17bff0219cfa3fc"),3096,F,45,3,38028,5
ObjectId("5df8c466c17bff0219cfa3fd"),3097,F,25,5,10021,5
ObjectId("5df8c466c17bff0219cfa3fe"),3098,M,25,4,55112,5
ObjectId("5df8c466c17bff0219cfa3ff"),3099,M,25,17,20910,5
ObjectId("5df8c466c17bff0219cfa400"),3100,F,25,6,91423,5
ObjectId("5df8c466c17bff0219cfa401"),3101,M,18,15,91101,5
ObjectId("5df8c466c17bff0219cfa402"),3102,M,25,12,34170,5
ObjectId("5df8c466c17bff0219cfa403"),3103,M,25,20,64112,5
ObjectId("5df8c466c17bff0219cfa404"),3104,M,18,17,02118,5
ObjectId("5df8c466c17bff0219cfa405"),3105,M,35,12,98166,5
ObjectId("5df8c466c17bff0219cfa406"),3106,M,25,0,33142,5
ObjectId("5df8c466c17bff0219cfa407"),3107,M,25,17,92656,5
ObjectId("5df8c466c17bff0219cfa408"),3108,M,50,6,22039,5
ObjectId("5df8c466c17bff0219cfa409"),3109,F,25,11,43201,5
ObjectId("5df8c466c17bff0219cfa40a"),3110,M,25,0,10002,5
ObjectId("5df8c466c17bff0219cfa40b"),3111,M,18,4,56520,5
ObjectId("5df8c466c17bff0219cfa40c"),3112,M,18,12,98133,5
ObjectId("5df8c466c17bff0219cfa40d"),3113,M,25,10,55414,5
ObjectId("5df8c466c17bff0219cfa40e"),3114,M,18,5,65211,5
ObjectId("5df8c466c17bff0219cfa40f"),3115,M,35,17,48323,5
ObjectId("5df8c466c17bff0219cfa410"),3116,M,25,12,98034,5
ObjectId("5df8c466c17bff0219cfa411"),3117,M,35,0,83704,5
ObjectId("5df8c466c17bff0219cfa412"),3118,M,25,0,77025,5
ObjectId("5df8c466c17bff0219cfa413"),3119,M,45,1,37027,5
ObjectId("5df8c466c17bff0219cfa414"),3120,M,18,4,55414,5
ObjectId("5df8c466c17bff0219cfa415"),3121,M,25,2,32118,5
ObjectId("5df8c466c17bff0219cfa416"),3122,F,25,7,22209,5
ObjectId("5df8c466c17bff0219cfa417"),3123,M,25,2,90401,5
ObjectId("5df8c466c17bff0219cfa418"),3124,M,25,12,30337,5
ObjectId("5df8c466c17bff0219cfa419"),3125,M,25,7,10025,5
ObjectId("5df8c466c17bff0219cfa41a"),3126,M,25,2,32118,5
ObjectId("5df8c466c17bff0219cfa41b"),3127,F,25,0,10003,5
ObjectId("5df8c466c17bff0219cfa41c"),3128,M,18,2,10012,5
ObjectId("5df8c466c17bff0219cfa41d"),3129,M,25,7,21117,5
ObjectId("5df8c466c17bff0219cfa41e"),3130,M,25,7,32835,5
ObjectId("5df8c466c17bff0219cfa41f"),3131,F,25,2,90036,5
ObjectId("5df8c466c17bff0219cfa420"),3132,M,35,7,98467,5
ObjectId("5df8c466c17bff0219cfa421"),3133,M,18,4,33720,5
ObjectId("5df8c466c17bff0219cfa422"),3134,M,18,4,55455,5
ObjectId("5df8c466c17bff0219cfa423"),3135,M,25,15,12345,5
ObjectId("5df8c466c17bff0219cfa424"),3136,F,25,4,72801,5
ObjectId("5df8c466c17bff0219cfa425"),3137,M,25,11,11217,5
ObjectId("5df8c466c17bff0219cfa426"),3138,M,35,17,46229,5
ObjectId("5df8c466c17bff0219cfa427"),3139,M,56,13,89128,5
ObjectId("5df8c466c17bff0219cfa428"),3140,F,25,4,78728,5
ObjectId("5df8c466c17bff0219cfa429"),3141,M,25,14,81679,5
ObjectId("5df8c466c17bff0219cfa42a"),3142,M,25,20,85719,5
ObjectId("5df8c466c17bff0219cfa42b"),3143,F,50,16,90272,5
ObjectId("5df8c466c17bff0219cfa42c"),3144,F,25,7,85260,5
ObjectId("5df8c466c17bff0219cfa42d"),3145,M,18,4,02138,5
ObjectId("5df8c466c17bff0219cfa42e"),3146,M,25,0,31605,5
ObjectId("5df8c466c17bff0219cfa42f"),3147,M,25,14,49355,5
ObjectId("5df8c466c17bff0219cfa430"),3148,M,18,20,72837,5
ObjectId("5df8c466c17bff0219cfa431"),3149,M,18,4,92602,5
ObjectId("5df8c466c17bff0219cfa432"),3150,F,25,3,92831,5
ObjectId("5df8c466c17bff0219cfa433"),3151,F,25,0,92870,5
ObjectId("5df8c466c17bff0219cfa434"),3152,M,18,4,61801,5
ObjectId("5df8c466c17bff0219cfa435"),3153,F,25,4,73160,5
ObjectId("5df8c466c17bff0219cfa436"),3154,F,25,4,95616,5
ObjectId("5df8c466c17bff0219cfa437"),3155,M,25,7,55112,5
ObjectId("5df8c466c17bff0219cfa438"),3156,M,35,7,07663,5
ObjectId("5df8c466c17bff0219cfa439"),3157,M,25,12,92880,5
ObjectId("5df8c466c17bff0219cfa43a"),3158,M,25,15,15217,5
ObjectId("5df8c466c17bff0219cfa43b"),3159,F,25,15,15213,5
ObjectId("5df8c466c17bff0219cfa43c"),3160,M,25,17,77521,5
ObjectId("5df8c466c17bff0219cfa43d"),3161,M,25,7,55408,5
ObjectId("5df8c466c17bff0219cfa43f"),3163,M,18,15,95616,5
ObjectId("5df8c466c17bff0219cfa440"),3164,M,18,12,55118,5
ObjectId("5df8c466c17bff0219cfa441"),3165,M,35,7,60611,5
ObjectId("5df8c466c17bff0219cfa442"),3166,M,18,4,32607,5
ObjectId("5df8c466c17bff0219cfa443"),3167,M,25,2,77056,5
ObjectId("5df8c466c17bff0219cfa444"),3168,F,35,5,94546,5
ObjectId("5df8c466c17bff0219cfa445"),3169,M,50,0,23518,5
ObjectId("5df8c466c17bff0219cfa446"),3170,M,25,0,08461,5
ObjectId("5df8c466c17bff0219cfa447"),3171,F,50,3,10128,5
ObjectId("5df8c466c17bff0219cfa448"),3172,M,18,12,55408,5
ObjectId("5df8c466c17bff0219cfa449"),3173,M,25,12,55317,5
ObjectId("5df8c466c17bff0219cfa44a"),3174,F,18,14,10018,5
ObjectId("5df8c466c17bff0219cfa44b"),3175,M,35,16,10014,5
ObjectId("5df8c466c17bff0219cfa44c"),3176,M,25,17,95129,5
ObjectId("5df8c466c17bff0219cfa44d"),3177,F,25,6,94132,5
ObjectId("5df8c466c17bff0219cfa44e"),3178,F,35,5,44313,5
ObjectId("5df8c466c17bff0219cfa44f"),3179,F,18,20,02125,5
ObjectId("5df8c466c17bff0219cfa450"),3180,M,25,14,07430,5
ObjectId("5df8c466c17bff0219cfa451"),3181,M,25,12,07436,5
ObjectId("5df8c466c17bff0219cfa452"),3182,M,25,12,12866,5
ObjectId("5df8c466c17bff0219cfa453"),3183,M,50,7,60510,5
ObjectId("5df8c466c17bff0219cfa454"),3184,F,25,18,21214,5
ObjectId("5df8c466c17bff0219cfa455"),3185,M,18,7,55337,5
ObjectId("5df8c466c17bff0219cfa456"),3186,M,50,1,92122,5
ObjectId("5df8c466c17bff0219cfa457"),3187,M,35,12,32935,5
ObjectId("5df8c466c17bff0219cfa458"),3188,M,56,13,55344,5
ObjectId("5df8c466c17bff0219cfa459"),3189,M,25,16,90292,5
ObjectId("5df8c466c17bff0219cfa45a"),3190,M,1,17,97062,5
ObjectId("5df8c466c17bff0219cfa45b"),3191,M,25,12,27707,5
ObjectId("5df8c466c17bff0219cfa45c"),3192,M,18,4,02912,5
ObjectId("5df8c466c17bff0219cfa45d"),3193,M,25,0,92019,5
ObjectId("5df8c466c17bff0219cfa45e"),3194,M,25,15,92648,5
ObjectId("5df8c466c17bff0219cfa45f"),3195,M,18,4,80228,5
ObjectId("5df8c466c17bff0219cfa460"),3196,F,18,4,45219,5
ObjectId("5df8c466c17bff0219cfa461"),3197,F,18,14,94110,5
ObjectId("5df8c466c17bff0219cfa462"),3198,M,25,12,94110,5
ObjectId("5df8c466c17bff0219cfa463"),3199,M,18,0,57106,5
ObjectId("5df8c466c17bff0219cfa464"),3200,F,25,1,98144,5
ObjectId("5df8c466c17bff0219cfa465"),3201,M,45,7,35216,5
ObjectId("5df8c466c17bff0219cfa466"),3202,F,18,4,24060,5
ObjectId("5df8c466c17bff0219cfa467"),3203,M,35,0,90254,5
ObjectId("5df8c466c17bff0219cfa468"),3204,M,45,16,80304,5
ObjectId("5df8c466c17bff0219cfa469"),3205,F,35,16,80304,5
ObjectId("5df8c466c17bff0219cfa46a"),3206,M,18,20,44089,5
ObjectId("5df8c466c17bff0219cfa46b"),3207,M,35,7,60610,5
ObjectId("5df8c466c17bff0219cfa46c"),3208,M,25,14,30342,5
ObjectId("5df8c466c17bff0219cfa46d"),3209,M,25,0,21555,5
ObjectId("5df8c466c17bff0219cfa46e"),3210,F,45,0,02115,5
ObjectId("5df8c466c17bff0219cfa46f"),3211,M,50,16,20015,5
ObjectId("5df8c466c17bff0219cfa470"),3212,F,25,17,11215,5
ObjectId("5df8c466c17bff0219cfa471"),3213,F,25,1,83705,5
ObjectId("5df8c466c17bff0219cfa472"),3214,F,56,7,10019,5
ObjectId("5df8c466c17bff0219cfa473"),3215,F,50,13,55447,5
ObjectId("5df8c466c17bff0219cfa474"),3216,M,35,1,54481,5
ObjectId("5df8c466c17bff0219cfa475"),3217,F,35,0,92630,5
ObjectId("5df8c466c17bff0219cfa476"),3218,M,56,6,48070,5
ObjectId("5df8c466c17bff0219cfa477"),3219,F,18,4,54302,5
ObjectId("5df8c466c17bff0219cfa478"),3220,M,35,7,54016,5
ObjectId("5df8c466c17bff0219cfa479"),3221,M,25,0,19106,5
ObjectId("5df8c466c17bff0219cfa47a"),3222,M,35,7,10583,5
ObjectId("5df8c466c17bff0219cfa47b"),3223,M,25,20,10014,5
ObjectId("5df8c466c17bff0219cfa47c"),3224,F,25,14,93428,5
ObjectId("5df8c466c17bff0219cfa47d"),3225,M,18,0,15237,5
ObjectId("5df8c466c17bff0219cfa47e"),3226,M,35,4,10027,5
ObjectId("5df8c466c17bff0219cfa47f"),3227,F,25,14,60657,5
ObjectId("5df8c466c17bff0219cfa480"),3228,M,25,14,05448,5
ObjectId("5df8c466c17bff0219cfa481"),3229,F,56,1,93105,5
ObjectId("5df8c466c17bff0219cfa482"),3230,M,35,16,92630,5
ObjectId("5df8c466c17bff0219cfa483"),3231,M,25,7,55112,5
ObjectId("5df8c466c17bff0219cfa484"),3232,M,35,12,92821,5
ObjectId("5df8c466c17bff0219cfa485"),3233,M,50,2,60660,5
ObjectId("5df8c466c17bff0219cfa486"),3234,F,1,0,90012,5
ObjectId("5df8c466c17bff0219cfa487"),3235,M,18,4,87801,5
ObjectId("5df8c466c17bff0219cfa488"),3236,M,18,15,87111,5
ObjectId("5df8c466c17bff0219cfa489"),3237,M,35,7,05401,5
ObjectId("5df8c466c17bff0219cfa48a"),3238,M,35,7,10069,5
ObjectId("5df8c466c17bff0219cfa48b"),3239,F,25,12,07730,5
ObjectId("5df8c466c17bff0219cfa48c"),3240,M,18,4,55403,5
ObjectId("5df8c466c17bff0219cfa48d"),3241,F,50,0,20004,5
ObjectId("5df8c466c17bff0219cfa48e"),3242,M,50,13,94089,5
ObjectId("5df8c466c17bff0219cfa48f"),3243,M,25,12,98117,5
ObjectId("5df8c466c17bff0219cfa490"),3244,F,18,4,92647,5
ObjectId("5df8c466c17bff0219cfa491"),3245,M,18,2,08820,5
ObjectId("5df8c466c17bff0219cfa492"),3246,F,35,1,85258,5
ObjectId("5df8c466c17bff0219cfa493"),3247,M,35,15,92649,5
ObjectId("5df8c466c17bff0219cfa494"),3248,F,25,7,94115,5
ObjectId("5df8c466c17bff0219cfa495"),3249,F,25,4,92648,5
ObjectId("5df8c466c17bff0219cfa496"),3250,M,25,4,90069,5
ObjectId("5df8c466c17bff0219cfa497"),3251,M,35,17,15330,5
ObjectId("5df8c466c17bff0219cfa498"),3252,M,50,0,76067,5
ObjectId("5df8c466c17bff0219cfa499"),3253,F,35,4,26505,5
ObjectId("5df8c466c17bff0219cfa49a"),3254,F,35,6,95843,5
ObjectId("5df8c466c17bff0219cfa49b"),3255,F,25,15,91902,5
ObjectId("5df8c466c17bff0219cfa49c"),3256,M,25,15,92111,5
ObjectId("5df8c466c17bff0219cfa49d"),3257,M,25,14,94105,5
ObjectId("5df8c466c17bff0219cfa49e"),3258,M,45,6,02339,5
ObjectId("5df8c466c17bff0219cfa49f"),3259,F,18,4,95616,5
ObjectId("5df8c466c17bff0219cfa4a0"),3260,M,25,4,44514,5
ObjectId("5df8c466c17bff0219cfa4a1"),3261,M,45,20,87505,5
ObjectId("5df8c466c17bff0219cfa4a2"),3262,M,25,14,55391,5
ObjectId("5df8c466c17bff0219cfa4a3"),3263,M,50,11,66048,5
ObjectId("5df8c466c17bff0219cfa4a4"),3264,F,25,1,94536,5
ObjectId("5df8c466c17bff0219cfa4a5"),3265,M,25,15,53704,5
ObjectId("5df8c466c17bff0219cfa4a6"),3266,F,25,4,95616,5
ObjectId("5df8c466c17bff0219cfa4a7"),3267,M,25,4,78705,5
ObjectId("5df8c466c17bff0219cfa4a8"),3268,M,25,12,04106,5
ObjectId("5df8c466c17bff0219cfa4a9"),3269,F,18,20,45220,5
ObjectId("5df8c466c17bff0219cfa4aa"),3270,M,18,11,45220,5
ObjectId("5df8c466c17bff0219cfa4ab"),3271,F,35,0,92704,5
ObjectId("5df8c466c17bff0219cfa4ac"),3272,M,35,0,08330,5
ObjectId("5df8c466c17bff0219cfa4ad"),3273,M,35,7,11201,5
ObjectId("5df8c466c17bff0219cfa4ae"),3274,M,25,20,02062,5
ObjectId("5df8c466c17bff0219cfa4af"),3275,M,35,7,10028,5
ObjectId("5df8c466c17bff0219cfa4b0"),3276,M,25,20,55391,5
ObjectId("5df8c466c17bff0219cfa4b1"),3277,M,25,17,94107,5
ObjectId("5df8c466c17bff0219cfa4b2"),3278,M,35,7,10014,5
ObjectId("5df8c466c17bff0219cfa4b3"),3279,M,45,15,92880,5
ObjectId("5df8c466c17bff0219cfa4b4"),3280,M,25,7,33486,5
ObjectId("5df8c466c17bff0219cfa4b5"),3281,M,25,17,79705,5
ObjectId("5df8c466c17bff0219cfa4b6"),3282,M,45,3,20009,5
ObjectId("5df8c466c17bff0219cfa4b7"),3283,M,35,16,66208,5
ObjectId("5df8c466c17bff0219cfa4b8"),3284,M,25,6,48197,5
ObjectId("5df8c466c17bff0219cfa4b9"),3285,M,25,4,44706,5
ObjectId("5df8c466c17bff0219cfa4ba"),3286,F,35,7,80013,5
ObjectId("5df8c466c17bff0219cfa4bc"),3288,M,25,14,94133,5
ObjectId("5df8c466c17bff0219cfa4bd"),3289,M,45,6,95695,5
ObjectId("5df8c466c17bff0219cfa4be"),3290,M,25,14,90292,5
ObjectId("5df8c466c17bff0219cfa4bf"),3291,F,25,7,27516,5
ObjectId("5df8c466c17bff0219cfa4c0"),3292,F,50,6,79410,5
ObjectId("5df8c466c17bff0219cfa4c1"),3293,M,45,14,37343,5
ObjectId("5df8c466c17bff0219cfa4c2"),3294,M,18,4,78749,5
ObjectId("5df8c466c17bff0219cfa4c3"),3295,M,18,18,92123,5
ObjectId("5df8c466c17bff0219cfa4c4"),3296,M,18,14,90292,5
ObjectId("5df8c466c17bff0219cfa4c5"),3297,M,18,4,91325,5
ObjectId("5df8c466c17bff0219cfa4c6"),3298,M,1,10,20876,5
ObjectId("5df8c466c17bff0219cfa4c7"),3299,F,25,4,19119,5
ObjectId("5df8c466c17bff0219cfa4c8"),3300,M,35,5,19119,5
ObjectId("5df8c466c17bff0219cfa4c9"),3301,F,25,2,85719,5
ObjectId("5df8c466c17bff0219cfa4ca"),3302,M,25,17,74074,5
ObjectId("5df8c466c17bff0219cfa4cb"),3303,M,56,17,06405,5
ObjectId("5df8c466c17bff0219cfa4cc"),3304,F,45,5,92649,5
ObjectId("5df8c466c17bff0219cfa4cd"),3305,M,56,20,94708,5
ObjectId("5df8c466c17bff0219cfa4ce"),3306,M,45,14,60045,5
ObjectId("5df8c466c17bff0219cfa4cf"),3307,M,50,6,90640,5
ObjectId("5df8c466c17bff0219cfa4d1"),3309,M,25,17,20707,5
ObjectId("5df8c466c17bff0219cfa4d2"),3310,M,45,14,12561,5
ObjectId("5df8c466c17bff0219cfa4d3"),3311,M,25,4,90039,5
ObjectId("5df8c466c17bff0219cfa4d4"),3312,F,18,4,90039,5
ObjectId("5df8c466c17bff0219cfa4d5"),3313,M,35,20,90292,5
ObjectId("5df8c466c17bff0219cfa4d6"),3314,M,25,7,06516,5
ObjectId("5df8c466c17bff0219cfa4d7"),3315,M,25,12,78731,5
ObjectId("5df8c466c17bff0219cfa4d8"),3316,M,1,19,92557,5
ObjectId("5df8c466c17bff0219cfa4d9"),3317,M,25,4,78705,5
ObjectId("5df8c466c17bff0219cfa4da"),3318,M,56,13,30047,5
ObjectId("5df8c466c17bff0219cfa4db"),3319,F,56,13,92308,5
ObjectId("5df8c466c17bff0219cfa4dc"),3320,M,25,1,56082,5
ObjectId("5df8c466c17bff0219cfa4dd"),3321,M,35,1,95380,5
ObjectId("5df8c466c17bff0219cfa4de"),3322,F,18,4,68516,5
ObjectId("5df8c466c17bff0219cfa4df"),3323,M,35,14,11784,5
ObjectId("5df8c466c17bff0219cfa4e0"),3324,M,35,17,48083,5
ObjectId("5df8c466c17bff0219cfa4e1"),3325,F,35,14,39180,5
ObjectId("5df8c466c17bff0219cfa4e2"),3326,M,45,7,64138,5
ObjectId("5df8c466c17bff0219cfa4e3"),3327,M,18,12,91423,5
ObjectId("5df8c466c17bff0219cfa4e5"),3329,M,50,18,72601,5
ObjectId("5df8c466c17bff0219cfa4e6"),3330,F,35,1,47933,5
ObjectId("5df8c466c17bff0219cfa4e7"),3331,F,25,7,06854,5
ObjectId("5df8c466c17bff0219cfa4e8"),3332,M,25,7,06854,5
ObjectId("5df8c466c17bff0219cfa4ea"),3334,M,35,0,09142,5
ObjectId("5df8c466c17bff0219cfa4eb"),3335,M,25,0,10023,5
ObjectId("5df8c466c17bff0219cfa4ec"),3336,M,35,17,93436,5
ObjectId("5df8c466c17bff0219cfa4ed"),3337,M,25,4,97214,5
ObjectId("5df8c466c17bff0219cfa4ee"),3338,M,45,16,08053,5
ObjectId("5df8c466c17bff0219cfa4ef"),3339,M,25,17,44118,5
ObjectId("5df8c466c17bff0219cfa4f0"),3340,M,45,16,48097,5
ObjectId("5df8c466c17bff0219cfa4f1"),3341,M,25,20,91730,5
ObjectId("5df8c466c17bff0219cfa4f2"),3342,F,25,5,92705,5
ObjectId("5df8c466c17bff0219cfa4f3"),3343,F,18,4,79912,5
ObjectId("5df8c466c17bff0219cfa4f4"),3344,M,35,0,08902,5
ObjectId("5df8c466c17bff0219cfa4f5"),3345,M,25,7,18655,5
ObjectId("5df8c466c17bff0219cfa4f6"),3346,M,35,7,54016,5
ObjectId("5df8c466c17bff0219cfa4f7"),3347,F,35,7,91362,5
ObjectId("5df8c466c17bff0219cfa4f8"),3348,M,45,16,94546,5
ObjectId("5df8c466c17bff0219cfa4f9"),3349,F,18,4,92054,5
ObjectId("5df8c466c17bff0219cfa4fa"),3350,F,18,0,20815,5
ObjectId("5df8c466c17bff0219cfa4fb"),3351,F,18,5,92870,5
ObjectId("5df8c466c17bff0219cfa4fc"),3352,M,35,0,30533,5
ObjectId("5df8c466c17bff0219cfa4fd"),3353,M,35,17,92688,5
ObjectId("5df8c466c17bff0219cfa4fe"),3354,M,25,7,18615,5
ObjectId("5df8c466c17bff0219cfa500"),3356,M,35,7,95031,5
ObjectId("5df8c466c17bff0219cfa501"),3357,M,25,18,64055,5
ObjectId("5df8c466c17bff0219cfa502"),3358,F,25,1,91790,5
ObjectId("5df8c466c17bff0219cfa503"),3359,M,25,20,22936,5
ObjectId("5df8c466c17bff0219cfa504"),3360,F,25,0,92646,5
ObjectId("5df8c466c17bff0219cfa505"),3361,M,25,4,91790,5
ObjectId("5df8c466c17bff0219cfa506"),3362,F,25,0,90212,5
ObjectId("5df8c466c17bff0219cfa507"),3363,F,35,9,04046,5
ObjectId("5df8c466c17bff0219cfa508"),3364,M,56,13,17033,5
ObjectId("5df8c466c17bff0219cfa509"),3365,M,50,17,23059,5
ObjectId("5df8c466c17bff0219cfa50a"),3366,M,35,14,08750,5
ObjectId("5df8c466c17bff0219cfa50b"),3367,M,50,16,10025,5
ObjectId("5df8c466c17bff0219cfa50c"),3368,M,25,14,55435,5
ObjectId("5df8c466c17bff0219cfa50d"),3369,M,45,18,14701,5
ObjectId("5df8c466c17bff0219cfa50e"),3370,M,18,4,92833,5
ObjectId("5df8c466c17bff0219cfa50f"),3371,M,25,2,55405,5
ObjectId("5df8c466c17bff0219cfa510"),3372,M,56,13,55118,5
ObjectId("5df8c466c17bff0219cfa511"),3373,M,18,16,94709,5
ObjectId("5df8c466c17bff0219cfa512"),3374,M,35,5,64801,5
ObjectId("5df8c466c17bff0219cfa513"),3375,M,25,4,89193,5
ObjectId("5df8c466c17bff0219cfa514"),3376,M,35,16,10803,5
ObjectId("5df8c466c17bff0219cfa515"),3377,M,25,17,03570,5
ObjectId("5df8c466c17bff0219cfa516"),3378,M,18,4,48135,5
ObjectId("5df8c466c17bff0219cfa517"),3379,M,35,1,20037,5
ObjectId("5df8c466c17bff0219cfa518"),3380,M,50,0,20815,5
ObjectId("5df8c466c17bff0219cfa519"),3381,M,25,0,96671,5
ObjectId("5df8c466c17bff0219cfa51a"),3382,F,1,10,55305,5
ObjectId("5df8c466c17bff0219cfa51b"),3383,M,56,16,03070,5
ObjectId("5df8c466c17bff0219cfa51c"),3384,M,35,7,91304,5
ObjectId("5df8c466c17bff0219cfa51d"),3385,F,25,9,32212,5
ObjectId("5df8c466c17bff0219cfa51e"),3386,M,18,4,55414,5
ObjectId("5df8c466c17bff0219cfa51f"),3387,M,18,1,94706,5
ObjectId("5df8c466c17bff0219cfa520"),3388,F,25,1,92646,5
ObjectId("5df8c466c17bff0219cfa521"),3389,M,18,0,13603,5
ObjectId("5df8c466c17bff0219cfa522"),3390,F,45,20,02476,5
ObjectId("5df8c466c17bff0219cfa523"),3391,M,18,4,48135,5
ObjectId("5df8c466c17bff0219cfa524"),3392,M,50,6,08108,5
ObjectId("5df8c466c17bff0219cfa525"),3393,M,35,12,60563,5
ObjectId("5df8c466c17bff0219cfa526"),3394,M,35,7,90069,5
ObjectId("5df8c466c17bff0219cfa527"),3395,M,25,7,02134,5
ObjectId("5df8c466c17bff0219cfa528"),3396,M,25,12,15217,5
ObjectId("5df8c466c17bff0219cfa529"),3397,M,25,5,55414,5
ObjectId("5df8c466c17bff0219cfa52a"),3398,M,18,20,30033,5
ObjectId("5df8c466c17bff0219cfa52b"),3399,M,25,4,14623,5
ObjectId("5df8c466c17bff0219cfa52c"),3400,M,25,14,08742,5
ObjectId("5df8c466c17bff0219cfa52d"),3401,M,35,7,76109,5
ObjectId("5df8c466c17bff0219cfa52e"),3402,M,35,20,30306,5
ObjectId("5df8c466c17bff0219cfa52f"),3403,M,35,5,48342,5
ObjectId("5df8c466c17bff0219cfa530"),3404,M,25,8,95380,5
ObjectId("5df8c466c17bff0219cfa531"),3405,M,35,14,92084,5
ObjectId("5df8c466c17bff0219cfa532"),3406,F,25,7,85214,5
ObjectId("5df8c466c17bff0219cfa533"),3407,F,45,5,60050,5
ObjectId("5df8c466c17bff0219cfa534"),3408,M,25,17,14830,5
ObjectId("5df8c466c17bff0219cfa535"),3409,M,25,4,48127,5
ObjectId("5df8c466c17bff0219cfa536"),3410,M,35,1,20653,5
ObjectId("5df8c466c17bff0219cfa537"),3411,M,18,4,02139,5
ObjectId("5df8c466c17bff0219cfa538"),3412,M,25,18,85213,5
ObjectId("5df8c466c17bff0219cfa539"),3413,F,25,17,92084,5
ObjectId("5df8c466c17bff0219cfa53a"),3414,M,25,17,75146,5
ObjectId("5df8c466c17bff0219cfa53b"),3415,M,35,7,80129,5
ObjectId("5df8c466c17bff0219cfa53c"),3416,M,25,12,20850,5
ObjectId("5df8c466c17bff0219cfa53d"),3417,F,18,2,14616,5
ObjectId("5df8c466c17bff0219cfa53e"),3418,F,18,3,22305,5
ObjectId("5df8c466c17bff0219cfa53f"),3419,M,45,1,16801,5
ObjectId("5df8c466c17bff0219cfa540"),3420,F,25,7,48105,5
ObjectId("5df8c466c17bff0219cfa541"),3421,M,45,7,94501,5
ObjectId("5df8c466c17bff0219cfa542"),3422,M,25,5,43221,5
ObjectId("5df8c466c17bff0219cfa543"),3423,M,25,7,84088,5
ObjectId("5df8c466c17bff0219cfa544"),3424,M,25,6,92111,5
ObjectId("5df8c466c17bff0219cfa545"),3425,M,18,20,48135,5
